122712541,6,347,20210408163706
129046013,6,224,20210408163706
123313296,6,171,20210408163706
129536517,6,458,20210408163706
129365990,6,253,20210408163706
128005250,6,144,20210408163706
124477296,6,115,20210408163706
125618641,6,301,20210408163706
121400388,6,265,20210408163706
122712541,6,347,20210408155804
129046013,6,224,20210408155804
123313296,6,171,20210408155804
129536517,6,458,20210408155804
129365990,6,253,20210408155804
128005250,6,144,20210408155804
124477296,6,115,20210408155804
125618641,6,301,20210408155804
121400388,6,265,20210408155804
122712541,6,347,20210408161204
129046013,6,224,20210408161204
123313296,6,171,20210408161204
129536517,6,458,20210408161204
129365990,6,253,20210408161204
128005250,6,144,20210408161204
124477296,6,115,20210408161204
125618641,6,301,20210408161204
121400388,6,265,20210408161204
122712541,6,347,20210408162505
129046013,6,224,20210408162505
123313296,6,171,20210408162505
129536517,6,458,20210408162505
129365990,6,253,20210408162505
128005250,6,144,20210408162505
124477296,6,115,20210408162505
125618641,6,301,20210408162505
122712541,6,347,20210408154804
129046013,6,224,20210408154804
123313296,6,171,20210408154804
129536517,6,458,20210408154804
129365990,6,253,20210408154804
128005250,6,144,20210408154804
124477296,6,115,20210408154804
125618641,6,301,20210408154804
122712541,6,347,20210408161905
129046013,6,224,20210408161905
123313296,6,171,20210408161905
129536517,6,458,20210408161905
129365990,6,253,20210408161905
128005250,6,144,20210408161905
124477296,6,115,20210408161905
122712541,6,347,20210408153503
129046013,6,224,20210408153503
123313296,6,171,20210408153503
129536517,6,458,20210408153503
129365990,6,253,20210408153503
128005250,6,144,20210408153503
124477296,6,115,20210408153503
122712541,6,347,20210408161605
129046013,6,224,20210408161605
123313296,6,171,20210408161605
129536517,6,458,20210408161605
129365990,6,253,20210408161605
128005250,6,144,20210408161605
124477296,6,115,20210408161605
122712541,6,347,20210408162005
129046013,6,224,20210408162005
123313296,6,171,20210408162005
129536517,6,458,20210408162005
129365990,6,253,20210408162005
128005250,6,144,20210408162005
124477296,6,115,20210408162005
122712541,6,347,20210408155704
129046013,6,224,20210408155704
123313296,6,171,20210408155704
