128465869,3,120,20210408152303
120887250,3,355,20210408152303
122526742,3,119,20210408152303
128851534,3,367,20210408152303
125485446,3,367,20210408152303
128190590,3,301,20210408152303
128465869,3,120,20210408151702
120887250,3,355,20210408151702
122526742,3,119,20210408151702
128851534,3,367,20210408151703
125485446,3,367,20210408151703
128465869,3,120,20210408152503
120887250,3,355,20210408152503
122526742,3,119,20210408152503
128851534,3,367,20210408152503
125485446,3,367,20210408152503
128465869,3,120,20210408151502
120887250,3,355,20210408151502
122526742,3,119,20210408151502
128851534,3,367,20210408151502
128465869,3,120,20210408152903
120887250,3,355,20210408152903
122526742,3,119,20210408152903
128851534,3,367,20210408152903
128465869,3,120,20210408151903
120887250,3,355,20210408151903
122526742,3,119,20210408151903
128465869,3,120,20210408152003
120887250,3,355,20210408152003
122526742,3,119,20210408152003
128465869,3,120,20210408152203
120887250,3,355,20210408152203
122526742,3,119,20210408152203
128465869,3,120,20210408152703
120887250,3,355,20210408152703
122526742,3,119,20210408152703
128465869,3,120,20210408152403
120887250,3,355,20210408152403
122526742,3,119,20210408152403
128465869,3,120,20210408152803
120887250,3,355,20210408152803
122526742,3,119,20210408152803
128465869,3,120,20210408152603
120887250,3,355,20210408152603
122526742,3,119,20210408152603
128465869,3,120,20210408152103
120887250,3,355,20210408152103
122526742,3,119,20210408152103
128465869,3,120,20210408151602
120887250,3,355,20210408151602
122526742,3,119,20210408151602
128465869,3,120,20210408153003
120887250,3,355,20210408153003
128465869,3,120,20210408151803
