122450717,4,372,20210408130016
120304482,4,402,20210408130016
122016059,4,292,20210408130016
127821159,4,331,20210408130016
128049538,4,244,20210408130016
128314851,4,198,20210408130016
121164013,4,227,20210408130016
129121377,4,493,20210408130016
129104390,4,130,20210408130016
129610400,4,446,20210408130016
122450717,4,372,20210408130416
120304482,4,402,20210408130416
122016059,4,292,20210408130416
127821159,4,331,20210408130416
128049538,4,244,20210408130416
128314851,4,198,20210408130416
121164013,4,227,20210408130416
129121377,4,493,20210408130416
129104390,4,130,20210408130416
129610400,4,446,20210408130416
122450717,4,372,20210408130916
120304482,4,402,20210408130916
122016059,4,292,20210408130916
127821159,4,331,20210408130916
128049538,4,244,20210408130916
128314851,4,198,20210408130916
121164013,4,227,20210408130916
129121377,4,493,20210408130916
129104390,4,130,20210408130916
129610400,4,446,20210408130916
122450717,4,372,20210408125816
120304482,4,402,20210408125816
122016059,4,292,20210408125816
127821159,4,331,20210408125816
128049538,4,244,20210408125816
128314851,4,198,20210408125816
121164013,4,227,20210408125816
129121377,4,493,20210408125816
129104390,4,130,20210408125816
129610400,4,446,20210408125816
122450717,4,372,20210408130216
120304482,4,402,20210408130216
122016059,4,292,20210408130216
127821159,4,331,20210408130216
128049538,4,244,20210408130216
128314851,4,198,20210408130216
121164013,4,227,20210408130216
129121377,4,493,20210408130216
129104390,4,130,20210408130216
129610400,4,446,20210408130216
122450717,4,372,20210408131116
120304482,4,402,20210408131116
122016059,4,292,20210408131116
127821159,4,331,20210408131116
128049538,4,244,20210408131116
128314851,4,198,20210408131116
121164013,4,227,20210408131116
129121377,4,493,20210408131116
129104390,4,130,20210408131116
129610400,4,446,20210408131116
122450717,4,372,20210408125015
120304482,4,402,20210408125015
122016059,4,292,20210408125015
127821159,4,331,20210408125015
128049538,4,244,20210408125015
128314851,4,198,20210408125015
121164013,4,227,20210408125015
129121377,4,493,20210408125015
129104390,4,130,20210408125015
129610400,4,446,20210408125015
122450717,4,372,20210408124515
120304482,4,402,20210408124515
122016059,4,292,20210408124515
127821159,4,331,20210408124515
128049538,4,244,20210408124515
128314851,4,198,20210408124515
121164013,4,227,20210408124515
129121377,4,493,20210408124515
129104390,4,130,20210408124515
129610400,4,446,20210408124515
122450717,4,372,20210408131916
120304482,4,402,20210408131916
122016059,4,292,20210408131916
127821159,4,331,20210408131916
128049538,4,244,20210408131916
128314851,4,198,20210408131916
121164013,4,227,20210408131916
129121377,4,493,20210408131916
129104390,4,130,20210408131916
129610400,4,446,20210408131916
122450717,4,372,20210408125215
120304482,4,402,20210408125215
122016059,4,292,20210408125215
127821159,4,331,20210408125215
128049538,4,244,20210408125215
128314851,4,198,20210408125215
121164013,4,227,20210408125215
129121377,4,493,20210408125215
129104390,4,130,20210408125215
129610400,4,446,20210408125215
122450717,4,372,20210408130116
120304482,4,402,20210408130116
122016059,4,292,20210408130116
127821159,4,331,20210408130116
128049538,4,244,20210408130116
128314851,4,198,20210408130116
121164013,4,227,20210408130116
129121377,4,493,20210408130116
129104390,4,130,20210408130116
129610400,4,446,20210408130116
122450717,4,372,20210408125415
120304482,4,402,20210408125415
122016059,4,292,20210408125415
127821159,4,331,20210408125415
128049538,4,244,20210408125415
128314851,4,198,20210408125415
121164013,4,227,20210408125415
129121377,4,493,20210408125415
129104390,4,130,20210408125415
129610400,4,446,20210408125415
122450717,4,372,20210408124815
120304482,4,402,20210408124815
122016059,4,292,20210408124815
127821159,4,331,20210408124815
128049538,4,244,20210408124815
128314851,4,198,20210408124815
122450717,4,372,20210408125516
120304482,4,402,20210408125516
122016059,4,292,20210408125516
127821159,4,331,20210408125516
122450717,4,372,20210408125315
120304482,4,402,20210408125315
122016059,4,292,20210408125315
127821159,4,331,20210408125315
122450717,4,372,20210408124215
120304482,4,402,20210408124215
122016059,4,292,20210408124215
127821159,4,331,20210408124215
122450717,4,372,20210408132016
120304482,4,402,20210408132016
122016059,4,292,20210408132016
127821159,4,331,20210408132016
122450717,4,372,20210408130316
120304482,4,402,20210408130316
122016059,4,292,20210408130316
127821159,4,331,20210408130316
122450717,4,372,20210408131316
120304482,4,402,20210408131316
122016059,4,292,20210408131316
122450717,4,372,20210408124715
120304482,4,402,20210408124715
122016059,4,292,20210408124715
122450717,4,372,20210408130816
120304482,4,402,20210408130816
122450717,4,372,20210408131716
120304482,4,402,20210408131716
122450717,4,372,20210408125716
120304482,4,402,20210408125716
122450717,4,372,20210408125916
120304482,4,402,20210408125916
122450717,4,372,20210408131216
120304482,4,402,20210408131216
122450717,4,372,20210408131516
120304482,4,402,20210408131516
122450717,4,372,20210408125616
120304482,4,402,20210408125616
122450717,4,372,20210408131416
120304482,4,402,20210408131416
122450717,4,372,20210408125115
120304482,4,402,20210408125115
122450717,4,372,20210408130616
120304482,4,402,20210408130616
122450717,4,372,20210408124115
122450717,4,372,20210408124415
122450717,4,372,20210408124615
122450717,4,372,20210408131816
122450717,4,372,20210408130716
122450717,4,372,20210408131016
122450717,4,372,20210408131616
122450717,4,372,20210408124315
122450717,4,372,20210408124915
122450717,4,372,20210408130516
