123775969,8,142,20210408163706
128599271,8,325,20210408163706
126615854,8,146,20210408163706
123836268,8,470,20210408163706
129960297,8,447,20210408163706
120550356,8,116,20210408163706
123960716,8,215,20210408163706
121918246,8,436,20210408163706
123979727,8,240,20210408163706
123775969,8,142,20210408155804
128599271,8,325,20210408155804
126615854,8,146,20210408155804
123836268,8,470,20210408155804
129960297,8,447,20210408155804
120550356,8,116,20210408155804
123960716,8,215,20210408155804
121918246,8,436,20210408155804
123979727,8,240,20210408155804
123775969,8,142,20210408161204
128599271,8,325,20210408161204
126615854,8,146,20210408161204
123836268,8,470,20210408161204
129960297,8,447,20210408161204
120550356,8,116,20210408161204
123960716,8,215,20210408161204
121918246,8,436,20210408161204
123979727,8,240,20210408161204
123775969,8,142,20210408162505
128599271,8,325,20210408162505
126615854,8,146,20210408162505
123836268,8,470,20210408162505
129960297,8,447,20210408162505
120550356,8,116,20210408162505
123960716,8,215,20210408162505
121918246,8,436,20210408162505
123979727,8,240,20210408162505
123775969,8,142,20210408154804
128599271,8,325,20210408154804
126615854,8,146,20210408154804
123836268,8,470,20210408154804
129960297,8,447,20210408154804
120550356,8,116,20210408154804
123960716,8,215,20210408154804
121918246,8,436,20210408154804
123979727,8,240,20210408154804
123775969,8,142,20210408161905
128599271,8,325,20210408161905
126615854,8,146,20210408161905
123836268,8,470,20210408161905
129960297,8,447,20210408161905
120550356,8,116,20210408161905
123960716,8,215,20210408161905
121918246,8,436,20210408161905
123979727,8,240,20210408161905
123775969,8,142,20210408153503
128599271,8,325,20210408153503
126615854,8,146,20210408153503
123836268,8,470,20210408153503
129960297,8,447,20210408153503
120550356,8,116,20210408153503
123960716,8,215,20210408153503
121918246,8,436,20210408153503
123979727,8,240,20210408153503
123775969,8,142,20210408161605
128599271,8,325,20210408161605
126615854,8,146,20210408161605
123836268,8,470,20210408161605
129960297,8,447,20210408161605
120550356,8,116,20210408161605
123960716,8,215,20210408161605
121918246,8,436,20210408161605
123979727,8,240,20210408161605
123775969,8,142,20210408162005
128599271,8,325,20210408162005
126615854,8,146,20210408162005
123836268,8,470,20210408162005
129960297,8,447,20210408162005
120550356,8,116,20210408162005
123960716,8,215,20210408162005
121918246,8,436,20210408162005
123979727,8,240,20210408162005
123775969,8,142,20210408155704
128599271,8,325,20210408155704
126615854,8,146,20210408155704
123836268,8,470,20210408155704
129960297,8,447,20210408155704
120550356,8,116,20210408155704
123960716,8,215,20210408155704
